id,id,text,product,sentiment,is_google,is_apple,has_sentiment,pos_sentiment
6890,6890.0,RT @mention We're at Lustre Pearl for teamandroidsxsw cause we love our Android geeks! sxsw {link},Android,positive,1.0,0.0,1.0,1.0
6892,6892.0,RT @mention We're co-hosting a cmty mngr meetup w/ @mention @mention @mention at Etsy Austin space on 6th. 6-8p. Google schwag. Come! sxsw,Google,positive,1.0,0.0,1.0,1.0
6893,6893.0,RT @mention We're excited to be at sxsw and giddy to announce that Music WithMe for Android is now available in Android Market. {link},Android App,positive,1.0,0.0,1.0,1.0
6912,6912.0,RT @mention We've got some exciting things that we'll be showing off at SXSW this year: including drag and drop store management on your iPhone,iPhone,positive,0.0,1.0,1.0,1.0
6914,6914.0,"RT @mention Web Developers: If you havenÛªt tried New Relic, sign up during SXSW and enter to win an iPad 2! Come by booth 13 {link}",iPad,positive,0.0,1.0,1.0,1.0
6918,6918.0,RT @mention Well. Forget the NFL lockout right now. Gonna focus on getting my shinmy new iPad here in 40min SXSW. Apple makes me happy. NFL does not,iPad,positive,0.0,1.0,1.0,1.0
6919,6919.0,RT @mention Well.. I'm first in line. 10.5 hours to go.  iPad Apple SXSW sleepy,iPad,positive,0.0,1.0,1.0,1.0
6923,6923.0,"RT @mention When bored during a keynote sxsw, use your iPad to draw a picture - even if you are not a good artist!  {link} sxswi",iPad,positive,0.0,1.0,1.0,1.0
6924,6924.0,"RT @mention When brand focuses on purpose, not object, they survive &amp; succeed. Google: not search, useful info. Nike: not sneakers, performance. sxsw",Google,positive,1.0,0.0,1.0,1.0
6925,6925.0,RT @mention When Google were talking about &quot;topicality and reputation&quot; in search ranking I'm sure I saw Bing writing down notes... qagb sxsw,Google,positive,1.0,0.0,1.0,1.0
6928,6928.0,RT @mention Which smartphone rules sxsw?  Definitely the iPhone 4.  96% of Apple smartphone I've eyeballed are the iP4,iPhone,positive,0.0,1.0,1.0,1.0
6931,6931.0,RT @mention Who uses Google TV in this room? Nobody raises a hand in a packed room at the socialviewing session at sxsw,Other Google product or service,negative,1.0,0.0,1.0,0.0
6932,6932.0,RT @mention Whoa. Hang on. I just saw someone without an iPhone!! SXSW,iPhone,positive,0.0,1.0,1.0,1.0
6945,6945.0,RT @mention Win a sony Xperia Play android phone at SXSW (tuesday 3/15) details here: {link},Android,positive,1.0,0.0,1.0,1.0
6946,6946.0,RT @mention Win an iPad 2! Come meet Aquent Talent Agents and drop your name in at SXSW Booth 1413 {link},iPad,positive,0.0,1.0,1.0,1.0
6954,6954.0,RT @mention Win this awesome iPad from QuiBids and custom @mention case if we catch you at SXSW wearing an openbeta VIP badge!,iPad,positive,0.0,1.0,1.0,1.0
6956,6956.0,"RT @mention With 150 million mobile users on Google maps, 40% of all Google Maps usage is from mobile devices. maps sxsw",Other Google product or service,positive,1.0,0.0,1.0,1.0
6958,6958.0,"RT @mention Within hours of buying an iPad, Glenda Watson Hyatt (with cerebral palsy) was able to communicate with strangers in public. sxsw poursite",iPad,positive,0.0,1.0,1.0,1.0
6960,6960.0,RT @mention woah. expect Google Circles today at sxsw during Google's League of Extraordinary Hackers events today. big!,Google,positive,1.0,0.0,1.0,1.0
6961,6961.0,RT @mention Woke up sandwiched between my iPhone and iPad. I forgot how much SXSW was like geek spring break,iPhone,positive,0.0,1.0,1.0,1.0
6963,6963.0,RT @mention Won 2nd place in Fandango karaoke. 1st prize was 1 yr Fandango tkts - useless in Canada. 2nd prize *is* more useful: an iPad! sxsw,iPad,positive,0.0,1.0,1.0,1.0
6966,6966.0,RT @mention Wonder when Google's impactdashboard (being demoed now) will become part of Google Analytics bavcid SXSW,Other Google product or service,positive,1.0,0.0,1.0,1.0
6968,6968.0,RT @mention Woo hoo! @mention is finally back on the iPhone. {link} sxsw il,iPhone,positive,0.0,1.0,1.0,1.0
6970,6970.0,"RT @mention Wooooo! Did I mention that we just released Discovr for IPHONE :)  It's out now, just in time for sxsw. New features! {link}",iPad or iPhone App,positive,0.0,1.0,1.0,1.0
6971,6971.0,RT @mention Woot!! Just won the google lego hackathon competition. SXSW startupbus cle,Google,positive,1.0,0.0,1.0,1.0
6972,6972.0,RT @mention Word to your motherboard. RT @mention You'll want these iPhone apps if you're heading to SXSW today. 10 hot ones. {link},iPad or iPhone App,positive,0.0,1.0,1.0,1.0
6973,6973.0,"RT @mention Wow, @mention developed it's iPad app for just $15k newsapps sxsw",iPad or iPhone App,positive,0.0,1.0,1.0,1.0
6974,6974.0,"RT @mention Wow, this thing is insanely thin &amp; light. Hold out for the iPad 2. Seriously. sxsw mosaicxm  {link}",iPad,positive,0.0,1.0,1.0,1.0
6976,6976.0,RT @mention Wow. Shakespeare's Pub on 6th St. Here's to the delete button on the iPhone video camera. SXSW,iPhone,positive,0.0,1.0,1.0,1.0
6979,6979.0,RT @mention Yeah! Love the Google! Cheese w/ @mention @mention Maggie Mae's [pic] {link} SXSW,Google,positive,1.0,0.0,1.0,1.0
6980,6980.0,"RT @mention yes, i hate the fanboys. still valid tho- to those that waited for the iPad2 instead of enjoying sxsw: {link}",iPad,negative,0.0,1.0,1.0,0.0
6982,6982.0,"RT @mention Yes, the rumors are true. Come play with @mention on iPad at our booth at SXSW, exhibit hall 3. iPad iPad2 (Under the giant &quot;O&quot;)",iPad,positive,0.0,1.0,1.0,1.0
6984,6984.0,RT @mention Yes! Gowalla wins best Andoid app at the Team Android Choice Awards. Thanks all! sxsw,Android App,positive,1.0,0.0,1.0,1.0
6985,6985.0,RT @mention YES! updated iPhone app has song info @mention 24/7 stream +others also live video streaming for SXSW {link},iPad or iPhone App,positive,0.0,1.0,1.0,1.0
6986,6986.0,RT @mention YES! updated iPhone app has song info  @mention 24/7 stream +others also live video streaming for SXSW {link},iPad or iPhone App,positive,0.0,1.0,1.0,1.0
6987,6987.0,RT @mention YES! updated iPhone app has song info @mention 24/7 stream +others also live video streaming for SXSW {link},iPad or iPhone App,positive,0.0,1.0,1.0,1.0
6988,6988.0,RT @mention Yesterday was fantastic @mention SXSW &amp;Apple iPad 2 launch. But let's all take a moment 2honor those who have suffered in Japan.,iPad,positive,0.0,1.0,1.0,1.0
6995,6995.0,"RT @mention Zazzle is officially at SXSW! Come by the @mention Grille, mention zazzlsxsw and youÛªll get to make your own iPhone case!",iPhone,positive,0.0,1.0,1.0,1.0
6999,6999.0,"sxsw iPhone app: control mania! Half of the screen used for buttons and filters, other half for content. ui-fail",iPad or iPhone App,negative,0.0,1.0,1.0,0.0
7000,7000.0,These iPhone apps will keep you grooving at SXSW 2011 | @mention {link},iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7001,7001.0,These iPhone apps will keep you grooving at SXSW 2011 | @mention {link} via  @mention,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7003,7003.0,Will someone buy my iPad v1 while I wait in line to get v2 tomorrow? SXSW,iPad,positive,0.0,1.0,1.0,1.0
7004,7004.0,"Fuck. iPhone crapped out, will not charge at all. Says it is charging, but at 5% after all night. What are my options in Austin? sxsw",iPhone,negative,0.0,1.0,1.0,0.0
7008,7008.0,@mention one of the must have apps to survive SXSW {link}  Join our SXSWbarcrawl during SXSWi,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7016,7016.0,"Tip for conference goers everywhere: bring iPad, leave laptop at hotel. I've had no battery and a sore shoulder all week! sxsw",iPad,positive,0.0,1.0,1.0,1.0
7018,7018.0,"amusing long lines at the temp apple store, the starbu cks acrosse the street is where most people seem to unpack theirs ;) sxsw",Apple,positive,0.0,1.0,1.0,1.0
7020,7020.0,6th and Congress. Dude is creatively saving up for an iPad 2!  Www.socialmediabum.tumblr.com sxsw {link},iPad,positive,0.0,1.0,1.0,1.0
7024,7024.0,google honors users privacy by letting them see what info of theirs is in the system and allowing them to delete it marissagoogle sxsw,Google,positive,1.0,0.0,1.0,1.0
7026,7026.0,Awesome conversations and networking while on line at SXSW Apple Store.,Apple,positive,0.0,1.0,1.0,1.0
7029,7029.0,"This is good news...Google's route around traffic function saves users 2 years EVERY DAY.from Marissa Mayer at sxsw
via @mention",Google,positive,1.0,0.0,1.0,1.0
7031,7031.0,Social proof is a powerful marketing motivator -- you see white earbud headphones and cables and you know: Apple is here. @mention sxsw,Apple,positive,0.0,1.0,1.0,1.0
7033,7033.0,marissagoogle Sxsw google art project is like street view - awesome - like being at the museum with a magnifying glass,Other Google product or service,positive,1.0,0.0,1.0,1.0
7034,7034.0,marissagoogle Sxsw google maps for mobile using vectors is fast and three dimensional,Other Google product or service,positive,1.0,0.0,1.0,1.0
7047,7047.0,So many Google products. isn't it time to  transition them down the chain and into  features? But features of what product? SXSW,Other Google product or service,positive,1.0,0.0,1.0,1.0
7051,7051.0,Damn it Google! Your glow-in-the-dark cup leaked glow-in-the-dark goo in my camera bag! SXSW,Google,negative,1.0,0.0,1.0,0.0
7052,7052.0,Leaving Google's Marissa Mayer Keynote. Interesting details on user adoption of location-aware services. sxsw,Google,positive,1.0,0.0,1.0,1.0
7054,7054.0,jqTouch looks amazing. It has an Apple theme that makes web pages look just like native iPhone apps. sxsw geekery,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7055,7055.0,It just looks stupid to take pix with an iPad 2 - believe me guys  sxsw,iPad,negative,0.0,1.0,1.0,0.0
7056,7056.0,all the cool apps coming out at SXSW are making me miss my iPhone 4 in a big way,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7057,7057.0,Kind of cool: someone is trying to do screen mirroring of an iPad via a camera - there is an HDMI cable for that gents sxsw,iPad,positive,0.0,1.0,1.0,1.0
7065,7065.0,Apple's pop-up store at SXSW on the day of the iPad2 release could be the most genius move in marketing history.,Apple,positive,0.0,1.0,1.0,1.0
7066,7066.0,Apple's pop-up store for SXSW is just like what girl scouts do by planting themselves next to bank ATMS. CA$H MONEY thinmints,Apple,positive,0.0,1.0,1.0,1.0
7067,7067.0,Apple's pop-up store plans for SXSW in Austin {link},Apple,positive,0.0,1.0,1.0,1.0
7070,7070.0,Apple to open a pop-up store at SXSW so wannabe-hipsters can feel at home being near their fav store {link},Apple,positive,0.0,1.0,1.0,1.0
7072,7072.0,Apple to open iPad2 popup shop @mention core of SXSW action. Brilliant to bring hot shiny new toy to SXSW peeps {link},iPad,positive,0.0,1.0,1.0,1.0
7081,7081.0,Apple to open popup store at sxsw just for iPad launch. You genius bastards. {link},Apple,positive,0.0,1.0,1.0,1.0
7091,7091.0,Apple is opening a temporary store in Austin for SXSW. Because people obviously want to shell out $1500 for a MacBook while visiting Austin,Apple,negative,0.0,1.0,1.0,0.0
7092,7092.0,Apple is opening a temporary store in Austin for SXSW. Because people obviously want to shell out $1500 for a MacBook.,Apple,negative,0.0,1.0,1.0,0.0
7093,7093.0,Apple is opening a temporary store in downtown Austin for March 11 to accommodate SXSW attendees. God they are so fucking smart.,Apple,positive,0.0,1.0,1.0,1.0
7094,7094.0,Apple is opening temp retail store in Austin to sell iPads to SXSW attendees.  I am once again tempted.,Apple,positive,0.0,1.0,1.0,1.0
7095,7095.0,Apple is opening temporary store close to SXSW to sell iPad2. They get the influencers concept! {link} @mention,Apple,positive,0.0,1.0,1.0,1.0
7107,7107.0,Apple is opening up a temporary store just for the sxsw conference and the iPad 2 launch. Might have to make a stop.,iPad,positive,0.0,1.0,1.0,1.0
7111,7111.0,so for people back home - seems that sxsw is putting together a pop-up apple store for people to get the ipad2 today ;),iPad,positive,0.0,1.0,1.0,1.0
7114,7114.0,"Google dropped real estate search b/c to do it right, they'd need to invest much more than they're willing to at the moment. SXSW",Google,negative,1.0,0.0,1.0,0.0
7122,7122.0,"Packing for SXSW. MacBook, iPad or both? Ahhh, can't decide!",iPad,positive,0.0,1.0,1.0,1.0
7130,7130.0,Waiting for bestie to come out of @mention popup store with our iPad 2's:) SXSW apple iPad2,iPad,positive,0.0,1.0,1.0,1.0
7134,7134.0,"NYT app for iPad: not &quot;here's an amazing way to serve our readership,&quot; more &quot;here's a market opportunity we can't ignore.&quot; sxsw newsapps",iPad or iPhone App,negative,0.0,1.0,1.0,0.0
7136,7136.0,Perfect for me! A session about Google Recipes search ( among other things). SXSW,Google,positive,1.0,0.0,1.0,1.0
7143,7143.0,in line for the ipad2 - why not!! Apple hype team just made the high-five run by sxsw,iPad,positive,0.0,1.0,1.0,1.0
7145,7145.0,Û÷Viagra for your communicationsÛª @mention launches Android app at SXSW {link} Happy to see expansion beyond Outlook plugin.,Android App,positive,1.0,0.0,1.0,1.0
7147,7147.0,"Die Antwoord was awesome in Umshini Wam from Korine. And Park's NIGHT FISHING was amazing, especially for being shot on iPhone 4 SXSW",iPhone,positive,0.0,1.0,1.0,1.0
7149,7149.0,"&quot;Before It Even Begins, Apple Wins SXSW&quot;: Apple to setup temporary store in Austin for iPad 2 launch March 11th {link}",Apple,positive,0.0,1.0,1.0,1.0
7150,7150.0,"tech Before It Even Begins, Apple Wins SXSW {link} technology",Apple,positive,0.0,1.0,1.0,1.0
7151,7151.0,"tech Before It Even Begins, Apple Wins SXSW: Over the past week, there's been a major dilemma in... {link} technology",Apple,positive,0.0,1.0,1.0,1.0
7152,7152.0,"tech Before It Even Begins, Apple Wins SXSW {link}",Apple,positive,0.0,1.0,1.0,1.0
7153,7153.0,Hooray! More long lines! RT @mention Apple is opening temporary store in downtown Austin for SXSW &amp; the iPad 2 launch {link},Apple,positive,0.0,1.0,1.0,1.0
7158,7158.0,Looking forward to delicious T-Mobile 4G here in Austin while iPhone users struggle to do anything.  SXSW,iPhone,negative,0.0,1.0,1.0,0.0
7159,7159.0,looking forward to hearing  google's @mention present today at sxsw,Google,positive,1.0,0.0,1.0,1.0
7160,7160.0,Looking forward to hearing Lynn Teo tell me nice things I probably should already know about iPad navigation UXDes sxsw,iPad,positive,0.0,1.0,1.0,1.0
7162,7162.0,Looking forward to learning about iPad design at SxSW.,iPad,positive,0.0,1.0,1.0,1.0
7163,7163.0,Looking forward to seeing iPad 2 at the site of the AlphaGraphics where I bought $1 laser prints in 1986 (Scarborough Building).  sxsw,iPad,positive,0.0,1.0,1.0,1.0
7164,7164.0,Looking forward to the day when @mention and @mention release native Android 3.0 tablet-optimized clients! Google Latitude sucks! sxsw,Other Google product or service,negative,1.0,0.0,1.0,0.0
7165,7165.0,Looking forward to the iPhone and Android design sessions at SXSW. Can't wait to drink and give away stuff and get paid for doing it too.,iPhone,positive,0.0,1.0,1.0,1.0
7166,7166.0,Looking forward to visiting the Apple store  that has come up on Congress Ave for SxSW apple Sell more iPAD,Apple,positive,0.0,1.0,1.0,1.0
7170,7170.0,Both Microsoft and Google are ripping us off too {link} :( @mention a Joomla! wannabe logo sxsw {link},Google,negative,1.0,0.0,1.0,0.0
7174,7174.0,"Finally got a new iPhone 4 so I can tweet from my phone again! Just in time for SXSW Gah, this has been torture. addictedtotheinterwebs",iPhone,positive,0.0,1.0,1.0,1.0
7181,7181.0,"Come! &quot;@mention Google Party is at GSD&amp;M  SXSW badge gets u in. Free food, drinks, music. Big place. No line. Great party. Come!&quot;",Google,positive,1.0,0.0,1.0,1.0
7185,7185.0,Yea!!! Another Google product that isn't available for Google Apps yet: Google Hotpot. sxsw,Other Google product or service,negative,1.0,0.0,1.0,0.0
7186,7186.0,&quot;No other reason for Apple's continued survival than the existence of God&quot; - @mention enchantment  SXSW sxswi,Apple,negative,0.0,1.0,1.0,0.0
7189,7189.0,SXSW Hootsuite Chilltab Tablet Stand rocks! Canadian Social Media for ipad at its best @mention {link},iPad,positive,0.0,1.0,1.0,1.0
7190,7190.0,For all you sxsw folks taking notes on your iPad be sure to download Dan Bricklin's app Notetaker. Really sweet.  Thanks @mention,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7191,7191.0,"Helping you clean up and organize all of your news/content, @mention does a great job for you iPad owners. sxsw SXSWi",iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7192,7192.0,how did you guys like our presentation at @mention SXSW wanna try Filmaster on your iPhone now?,iPhone,positive,0.0,1.0,1.0,1.0
7193,7193.0,Twitter you have failed me for the last time *force chokes iPhone* sxsw,iPhone,negative,0.0,1.0,1.0,0.0
7198,7198.0,@mention ouch. Looks like I might be able to grab one at the SXSW temp Apple store,iPad,positive,0.0,1.0,1.0,1.0
7201,7201.0,SXSW a tougher crowd than Colin Quinn RT @mention Hey Marissa Mayer Please tell us something new Not about products Google launched months ago,Google,negative,1.0,0.0,1.0,0.0
7203,7203.0,Glad I brought my Mac to SXSW! PC clearly not cool in this environment. May walk around with thePlatform iPad,iPad,positive,0.0,1.0,1.0,1.0
7206,7206.0,My life would be so much better with an iPad. brainwashed lines SXSW,iPad,positive,0.0,1.0,1.0,1.0
7209,7209.0,And it should go without saying.... google bread is going to be AMAZING!!!! sxsw googlebread,Google,positive,1.0,0.0,1.0,1.0
7217,7217.0,@mention our Android &amp; iPhone app launches at sxsw also. keep your handy lil device updated w/event info {link} eventseekr,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7220,7220.0,Word to your motherboard. RT @mention You'll want these iPhone apps if you're heading to SXSW today. 10 hot ones. {link},iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7222,7222.0,But are your phones staying charged? My crappy iPhone would never handle SXSW! RT @mention @mention @mention no sleep crazyfest!!!!!!,iPhone,negative,0.0,1.0,1.0,0.0
7224,7224.0,"What??? four South Africans, who capped off a 35-hour plane trip to SXSW with a nine-hour wait in the iPad line...{link}",iPad,positive,0.0,1.0,1.0,1.0
7226,7226.0,"Part of Journalsim is the support of democracy, yes? Informed populous, yes? iPad, as a focus, does not support that newsapps sxsw",iPad,negative,0.0,1.0,1.0,0.0
7228,7228.0,I am jealous to see people with the iPad 2 take photos with it. IwantaCameraonmyiPad SXSW,iPad,positive,0.0,1.0,1.0,1.0
7233,7233.0,"checking out iPad 2 @mention the sxsw pop-up store (@mention Apple Store, SXSW w/ 17 others) {link}",iPad,positive,0.0,1.0,1.0,1.0
7238,7238.0,It was about pen and ink and miamibeach for me. But for now it's all iPhone and sxsw for the next week.,iPhone,positive,0.0,1.0,1.0,1.0
7244,7244.0,Checking out the Apple pop up store. Looking fwd to checking out the iPad 2. sxsw mosaicxm MK {link},iPad,positive,0.0,1.0,1.0,1.0
7245,7245.0,"Checking out the new Fast Society app. for iPhone ... Kinda like a group FourSquare, nice for sxsw. Thanks to @mention for sharing!",iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7248,7248.0,Check it out! Great &amp; v. effective enviro app by @mention : Which Bin - {link} (iPhone 3gs+) sxsw sxswi greatergood,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7249,7249.0,Traffic routing feature of Google Maps saves 2 years per day in terms of wasted time in traffic SXSW,Other Google product or service,positive,1.0,0.0,1.0,1.0
7251,7251.0,The line outside the pop-up Apple store was crazy-long. This festival gets more entertaining every day. sxsw,Apple,positive,0.0,1.0,1.0,1.0
7253,7253.0,Banks innovate or die is a great session. &quot;250k customers joined bank of america when they were 1st to release an iPhone app&quot; sxsw,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7255,7255.0,Totally love the copia cocoon messenger iPad bag I picked up for attending the redbox/gilt group/graphic.ly sesh this morning! sxsw,Other Apple product or service,positive,0.0,1.0,1.0,1.0
7273,7273.0,Anyone know the hours on the sxsw Apple store? Kinda' hoping it's open 24 hours...,Apple,positive,0.0,1.0,1.0,1.0
7277,7277.0,Anyone know what the line is like at the popup Apple store? SXSW ipad2,Apple,positive,0.0,1.0,1.0,1.0
7282,7282.0,Anyone know where I'll be able to find a video of Marissa Mayer's SXSW presentation? Google,Google,positive,1.0,0.0,1.0,1.0
7283,7283.0,How to know you're a geek 16162: when you cross the road to take a picture of an Apple pop-up store sxsw  {link},Apple,positive,0.0,1.0,1.0,1.0
7287,7287.0,Dennis Crowley @mention we'd love to work with google. They could benefit from working with us too. We're doing social well checkins sxsw,Google,positive,1.0,0.0,1.0,1.0
7295,7295.0,Google knows everything!! Map of people traffic around the world sxtxstate sxsw {link},Google,positive,1.0,0.0,1.0,1.0
7296,7296.0,Setting up a pop up shop @mention SXSW was the smartest move for the iPad IMHO  | Developers Matter the Most for iPad 2 -  {link},iPad,positive,0.0,1.0,1.0,1.0
7302,7302.0,Setting up for the Google gsdm  sxsw party. It's going to be a-ma-zing. Check out events at sxsurrogates.com and come on out.,Google,positive,1.0,0.0,1.0,1.0
7303,7303.0,Brought up how Google Maps had rerouted all images of JCPenney to images of Macys or trashy restraunts. They had no comment uosxsw sxsw,Other Google product or service,negative,1.0,0.0,1.0,0.0
7305,7305.0,The atzip iPhone app has been released in time for sxsw. No waiting in line for Bar 96  Bands if you have the app.    {link},iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7306,7306.0,Setting up my iPad2 - very swift and upbeat service this morning at the SXSW Apple pop-up store.,iPad,positive,0.0,1.0,1.0,1.0
7325,7325.0,My AT&amp;T iPhone user friends keep borrowing my Verizon iPhone to chk their sxsw schedules...their networks are ridiculously slow! :-),iPhone,positive,0.0,1.0,1.0,1.0
7328,7328.0,Got the iPad 2 at Apple's pop-up store in downtown Austin! SXSW {link},iPad,positive,0.0,1.0,1.0,1.0
7333,7333.0,Coolest iPad case ever!  It's an etch-a-sketch sxsw  {link},iPad,positive,0.0,1.0,1.0,1.0
7334,7334.0,Coolest iPad case ever!  It's an etch-a-sketch sxsw  {link} via @mention,Other Apple product or service,positive,0.0,1.0,1.0,1.0
7335,7335.0,Put the iPad down idiot! SMComedyFyeah SxSW,iPad,negative,0.0,1.0,1.0,0.0
7336,7336.0,Getting ipad envy on this flight to sxsw,iPad,positive,0.0,1.0,1.0,1.0
7337,7337.0,Serious iPad envy. Toting around one's Macbook Pro + cord will do that to a girl. sxsw :(,iPad,positive,0.0,1.0,1.0,1.0
7340,7340.0,Hmm the iPad only charged to 81% last night.  Am I worried about making it through a full day of sxsw? No.,iPad,positive,0.0,1.0,1.0,1.0
7341,7341.0,"Friday.
Ipad ordered.
Midway toured.
Shaping up to be a great day
Almost forgot I am not going to SXSW ...
toocoolforsxswanyway",iPad,positive,0.0,1.0,1.0,1.0
7342,7342.0,Apple's iPad pop-up shop - {link} sxsw,Apple,positive,0.0,1.0,1.0,1.0
7344,7344.0,Have an iPad? Download the BroadFeed app for better content delivery: {link} SXSW,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7347,7347.0,I'm at a panel about flipboard - one of my fave iPad apps SXSW,iPad or iPhone App,positive,0.0,1.0,1.0,1.0
7351,7351.0,Smart company. RT @mention It's not a rumor: Apple opening up a temporary store in downtown Austin for SXSW &amp;iPad 2 launch bit.ly/g03MZB,Apple,positive,0.0,1.0,1.0,1.0
7352,7352.0,Smart company...Apple to set to open pop-up shop in core of SXSW action...  {link} apple,Apple,positive,0.0,1.0,1.0,1.0
7353,7353.0,Final preparations for launch underway. Join up tomorrow - 03/10 - we've got a special Android promotion starting then! SXSW,Android,positive,1.0,0.0,1.0,1.0
7354,7354.0,"No beach parties. But Apple, Apps and Analytics! GeekSpringBreak SXSW Style ;) ÛÏ@mention Time to start packing&quot;",Apple,positive,0.0,1.0,1.0,1.0
7355,7355.0,Google's party at SXSW is a huge antigov lobbying initiative invoking privacy puregenius  {link},Other Google product or service,positive,1.0,0.0,1.0,1.0
7356,7356.0,"Ain't no party like a Google party, cause a Google party got tacos n ice cream SXSW",Google,positive,1.0,0.0,1.0,1.0
7358,7358.0,"Vinh: Flipboard is a step forward for iPad mags, those that get it right will go down this path - not the Wired path sxsw",Other Apple product or service,positive,0.0,1.0,1.0,1.0
7360,7360.0,Google expected to release new uber social sharing at sxsw : Circles. your thoughts? {link},Google,positive,1.0,0.0,1.0,1.0
7361,7361.0,Just stopped at the pop up Apple store.....lame!z!  Come on Apple you can still cut the weight in half. sxsw,Apple,negative,0.0,1.0,1.0,0.0
7367,7367.0,@mention Peter Cashmore on the iPad 2: it's only a minor improvement. Not worth it unless you have money to burn. SXSW,iPad,negative,0.0,1.0,1.0,0.0
7370,7370.0,"Verizon IPhone at SXSW = 5 bars, baby.  Suck on that, AT&amp;T!",iPhone,positive,0.0,1.0,1.0,1.0
7371,7371.0,Awesome iPhone cases for @mention here at sxsw!,iPhone,positive,0.0,1.0,1.0,1.0
7372,7372.0,Awesome iPhone charging lockers at the registrant's lounge  sxsw {link},iPhone,positive,0.0,1.0,1.0,1.0
7373,7373.0,Getting iPhone juiced by the Sonos team at sxsw next to Apple store in Austin gotta love it {link},iPhone,positive,0.0,1.0,1.0,1.0
7374,7374.0,Wow. My iPhone just dropped off the side of the Iron Cactus balcony AND THE SCREEN DIDN'T SHATTER! Amazing. SXSW fb,iPhone,positive,0.0,1.0,1.0,1.0
7382,7382.0,Lightbox Photos Wants To Be Your New Android Camera App {link} SXSW,Android App,positive,1.0,0.0,1.0,1.0
7385,7385.0,It was a plane full of Gogglers! And it was Google marketer who told a friend he liked community reading newspapers brings!  sxsw,Google,positive,1.0,0.0,1.0,1.0
7394,7394.0,"Damn!  Apple knows how to do it like no other:  Before It Even Begins, Apple WinsåÊSXSW {link} via @mention SXSW",Apple,positive,0.0,1.0,1.0,1.0
7399,7399.0,Smart. Apple opening pop-up in Austin for SXSW {link}  Hope they stock up on extra battery chargers.  thx @mention,Apple,positive,0.0,1.0,1.0,1.0
7400,7400.0,smart! Apple opens a pop-up store in Austin so people in for SXSW can get new iPads. bit.ly/i41H53 (via @mention @mention,Apple,positive,0.0,1.0,1.0,1.0
7401,7401.0,"About Apple pop up store in Austin for sxsw.  When you can get peeps to line up at a store before it is finished, you have Brand Power.",Apple,positive,0.0,1.0,1.0,1.0
7405,7405.0,Ooooo Apple rumored to be opening a temporary store at SXSW {link},Apple,positive,0.0,1.0,1.0,1.0
7407,7407.0,"tech Apple saves SXSW, set to open pop-up store: Despite having two other Austin, Texas, locations,... {link} technology",Apple,positive,0.0,1.0,1.0,1.0
7408,7408.0,"Smart! Apple sets up 5,000-square-foot temporary store at SXSW to sell new iPads, test potential traffic {link} $AAPL",Apple,positive,0.0,1.0,1.0,1.0
7410,7410.0,At the Apple Store downtown. Apple should really keep this store open permanently. Convience and location. sxsw,Apple,positive,0.0,1.0,1.0,1.0
7411,7411.0,"At the Apple store that they literally built in just for the SXSW conference!  @mention Apple Store, SXSW {link} photo",Apple,positive,0.0,1.0,1.0,1.0
7416,7416.0,Pop-up Apple store in Austin for 2 weeks during sxsw - during time iPad2 ships. Great timing! {link},Apple,positive,0.0,1.0,1.0,1.0
7417,7417.0,Pop-up Apple Store seems to be out of pop-up iPad2s. SXSW,Apple,negative,0.0,1.0,1.0,0.0
7418,7418.0,Pop-up Apple store still has a line around the block sxsw,Apple,positive,0.0,1.0,1.0,1.0
7420,7420.0,"So the Apple store is a huge success already! Methinks the Live Music Capitol could use one fulltime, eh? nudgenudge appleATXdt SXSW",Apple,positive,0.0,1.0,1.0,1.0
7424,7424.0,"Sweet, Apple's opening a pop-up shop in the Scarbrough Building on Congress for the iPad 2 - {link} /via @mention sxsw",Apple,positive,0.0,1.0,1.0,1.0
7429,7429.0,An Apple pop-up store at SXSW?  There goes my impulse control. j.mp/i41H53,Apple,positive,0.0,1.0,1.0,1.0
7435,7435.0,New blog post: ipad2 giveaway: {link} actors diet sxsw,iPad,positive,0.0,1.0,1.0,1.0
7439,7439.0,Planzai app featuring the official British Music schedule now on android market! {link} sxsw,Android App,positive,1.0,0.0,1.0,1.0
7442,7442.0,Smart. Apple creates pop-up store at SXSW to peddle the iPad 2. - The iPad 2 Takes Over SXSW [VIDEO] {link},iPad,positive,0.0,1.0,1.0,1.0
7444,7444.0,Clearly Apple has another daylight savings time bug with the iPhone 4 alarm. Also need to remember to fix my room's clocks. Whoops. SXSW,iPhone,negative,0.0,1.0,1.0,0.0
